########## Scenario Component Metadata ##########
#Scenario component type: Pollutant Tax/Cap
#Measure: Emission Cap (Mt)
#Pollutant: CO2 (MT C)
#Sector: Industry-All
#Policy name: Cap_Industry-All_CO2_MN1753295989927
#Market name: Cap_Industry-All_CO2_MN_Mkt1753295989927
#Regions: MN
#Table data:2030    , 40
#Table data:2040    , 22
#Table data:2047    , 12
#Table data:2057    , 2
#################################################
INPUT_TABLE
Variable ID
GLIMPSEEmissionCap

region,pollutant,market,year,cap
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2030,40
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2040,22
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2047,12
MN,Cap_Industry-All_CO2_MN_Mkt1753295989927,Cap_Industry-All_CO2_MN_Mkt1753295989927,2057,2

INPUT_TABLE
Variable ID
GLIMPSEAddCO2Subspecies

region,supplysector,subsector,technology,year,pollutant
MN,regional natural gas,domestic natural gas,domestic natural gas,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,domestic natural gas,domestic natural gas,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported LNG,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional natural gas,imported natural gas,imported pipeline gas,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,domestic crude oil,domestic crude oil,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional oil,imported crude oil,imported crude oil,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,domestic coal,domestic coal,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional coal,imported coal,imported coal,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomass,regional biomass,regional biomass,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,Soybean,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,OilCrop,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional biomassOil,regional biomassOil,PalmFruit,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,unconventional oil production,unconventional oil production,unconventional oil production,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,wholesale gas,wholesale gas,wholesale gas,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids enduse,refined liquids enduse,refined liquids enduse,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2010,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2015,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2020,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2025,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2030,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2035,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2040,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2045,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2050,Cap_Industry-All_CO2_MN_Mkt1753295989927
MN,refined liquids industrial,refined liquids industrial,refined liquids industrial,2055,Cap_Industry-All_CO2_MN_Mkt1753295989927
