############ Scenario Component Meta-Data ############
#Scenario component type: Tech Avail
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid clothes dryers  :  gas  :  clothes dryer  :  Mt
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  gas  :  gas oven  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  gas  :  gas oven hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  refined liquids  :  lpg oven  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooking  :  refined liquids  :  lpg oven hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid cooling  :  gas  :  gas  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  biomass  :  wood furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  coal  :  coal furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  gas  :  gas furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  gas  :  gas furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  refined liquids  :  fuel furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  refined liquids  :  fuel furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid heating  :  traditional biomass  :  traditional biomass  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  gas  :  gas water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  gas  :  gas water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  refined liquids  :  fuel water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>resid hot water  :  refined liquids  :  fuel water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  gas  :  gas range  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooking  :  gas  :  gas range hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm cooling  :  gas  :  gas cooling  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  biomass  :  wood furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  coal  :  coal furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  district heat  :  district heat  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  gas  :  gas furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  gas  :  gas furnace hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm heating  :  refined liquids  :  fuel furnace  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  gas  :  gas water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  gas  :  gas water heater hi-eff  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm hot water  :  refined liquids  :  fuel water heater  :  EJ
#Bound:Never>false,Range>true,First>1975,Last>2020,Tech>comm refrigeration  :  electricity  :  refrigeration  :  EJ
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
######################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector,tech,year,value
SD,comm heating,coal,coal furnace,2100,0.0
TN,comm heating,coal,coal furnace,2025,0.0
TN,comm heating,coal,coal furnace,2030,0.0
TN,comm heating,coal,coal furnace,2035,0.0
TN,comm heating,coal,coal furnace,2040,0.0
TN,comm heating,coal,coal furnace,2045,0.0
TN,comm heating,coal,coal furnace,2050,0.0
TN,comm heating,coal,coal furnace,2055,0.0
TN,comm heating,coal,coal furnace,2060,0.0
TN,comm heating,coal,coal furnace,2065,0.0
TN,comm heating,coal,coal furnace,2070,0.0
TN,comm heating,coal,coal furnace,2075,0.0
TN,comm heating,coal,coal furnace,2080,0.0
TN,comm heating,coal,coal furnace,2085,0.0
TN,comm heating,coal,coal furnace,2090,0.0
TN,comm heating,coal,coal furnace,2095,0.0
TN,comm heating,coal,coal furnace,2100,0.0
TX,comm heating,coal,coal furnace,2025,0.0
TX,comm heating,coal,coal furnace,2030,0.0
TX,comm heating,coal,coal furnace,2035,0.0
TX,comm heating,coal,coal furnace,2040,0.0
TX,comm heating,coal,coal furnace,2045,0.0
TX,comm heating,coal,coal furnace,2050,0.0
TX,comm heating,coal,coal furnace,2055,0.0
TX,comm heating,coal,coal furnace,2060,0.0
TX,comm heating,coal,coal furnace,2065,0.0
TX,comm heating,coal,coal furnace,2070,0.0
TX,comm heating,coal,coal furnace,2075,0.0
TX,comm heating,coal,coal furnace,2080,0.0
TX,comm heating,coal,coal furnace,2085,0.0
TX,comm heating,coal,coal furnace,2090,0.0
TX,comm heating,coal,coal furnace,2095,0.0
TX,comm heating,coal,coal furnace,2100,0.0
UT,comm heating,coal,coal furnace,2025,0.0
UT,comm heating,coal,coal furnace,2030,0.0
UT,comm heating,coal,coal furnace,2035,0.0
UT,comm heating,coal,coal furnace,2040,0.0
UT,comm heating,coal,coal furnace,2045,0.0
UT,comm heating,coal,coal furnace,2050,0.0
UT,comm heating,coal,coal furnace,2055,0.0
UT,comm heating,coal,coal furnace,2060,0.0
UT,comm heating,coal,coal furnace,2065,0.0
UT,comm heating,coal,coal furnace,2070,0.0
UT,comm heating,coal,coal furnace,2075,0.0
UT,comm heating,coal,coal furnace,2080,0.0
UT,comm heating,coal,coal furnace,2085,0.0
UT,comm heating,coal,coal furnace,2090,0.0
UT,comm heating,coal,coal furnace,2095,0.0
UT,comm heating,coal,coal furnace,2100,0.0
VA,comm heating,coal,coal furnace,2025,0.0
VA,comm heating,coal,coal furnace,2030,0.0
VA,comm heating,coal,coal furnace,2035,0.0
VA,comm heating,coal,coal furnace,2040,0.0
VA,comm heating,coal,coal furnace,2045,0.0
VA,comm heating,coal,coal furnace,2050,0.0
VA,comm heating,coal,coal furnace,2055,0.0
VA,comm heating,coal,coal furnace,2060,0.0
VA,comm heating,coal,coal furnace,2065,0.0
VA,comm heating,coal,coal furnace,2070,0.0
VA,comm heating,coal,coal furnace,2075,0.0
VA,comm heating,coal,coal furnace,2080,0.0
VA,comm heating,coal,coal furnace,2085,0.0
VA,comm heating,coal,coal furnace,2090,0.0
VA,comm heating,coal,coal furnace,2095,0.0
VA,comm heating,coal,coal furnace,2100,0.0
VT,comm heating,coal,coal furnace,2025,0.0
VT,comm heating,coal,coal furnace,2030,0.0
VT,comm heating,coal,coal furnace,2035,0.0
VT,comm heating,coal,coal furnace,2040,0.0
VT,comm heating,coal,coal furnace,2045,0.0
VT,comm heating,coal,coal furnace,2050,0.0
VT,comm heating,coal,coal furnace,2055,0.0
VT,comm heating,coal,coal furnace,2060,0.0
VT,comm heating,coal,coal furnace,2065,0.0
VT,comm heating,coal,coal furnace,2070,0.0
VT,comm heating,coal,coal furnace,2075,0.0
VT,comm heating,coal,coal furnace,2080,0.0
VT,comm heating,coal,coal furnace,2085,0.0
VT,comm heating,coal,coal furnace,2090,0.0
VT,comm heating,coal,coal furnace,2095,0.0
VT,comm heating,coal,coal furnace,2100,0.0
WA,comm heating,coal,coal furnace,2025,0.0
WA,comm heating,coal,coal furnace,2030,0.0
WA,comm heating,coal,coal furnace,2035,0.0
WA,comm heating,coal,coal furnace,2040,0.0
WA,comm heating,coal,coal furnace,2045,0.0
WA,comm heating,coal,coal furnace,2050,0.0
WA,comm heating,coal,coal furnace,2055,0.0
WA,comm heating,coal,coal furnace,2060,0.0
WA,comm heating,coal,coal furnace,2065,0.0
WA,comm heating,coal,coal furnace,2070,0.0
WA,comm heating,coal,coal furnace,2075,0.0
WA,comm heating,coal,coal furnace,2080,0.0
WA,comm heating,coal,coal furnace,2085,0.0
WA,comm heating,coal,coal furnace,2090,0.0
WA,comm heating,coal,coal furnace,2095,0.0
WA,comm heating,coal,coal furnace,2100,0.0
WI,comm heating,coal,coal furnace,2025,0.0
WI,comm heating,coal,coal furnace,2030,0.0
WI,comm heating,coal,coal furnace,2035,0.0
WI,comm heating,coal,coal furnace,2040,0.0
WI,comm heating,coal,coal furnace,2045,0.0
WI,comm heating,coal,coal furnace,2050,0.0
WI,comm heating,coal,coal furnace,2055,0.0
WI,comm heating,coal,coal furnace,2060,0.0
WI,comm heating,coal,coal furnace,2065,0.0
WI,comm heating,coal,coal furnace,2070,0.0
WI,comm heating,coal,coal furnace,2075,0.0
WI,comm heating,coal,coal furnace,2080,0.0
WI,comm heating,coal,coal furnace,2085,0.0
WI,comm heating,coal,coal furnace,2090,0.0
WI,comm heating,coal,coal furnace,2095,0.0
WI,comm heating,coal,coal furnace,2100,0.0
WV,comm heating,coal,coal furnace,2025,0.0
WV,comm heating,coal,coal furnace,2030,0.0
WV,comm heating,coal,coal furnace,2035,0.0
WV,comm heating,coal,coal furnace,2040,0.0
WV,comm heating,coal,coal furnace,2045,0.0
WV,comm heating,coal,coal furnace,2050,0.0
WV,comm heating,coal,coal furnace,2055,0.0
WV,comm heating,coal,coal furnace,2060,0.0
WV,comm heating,coal,coal furnace,2065,0.0
WV,comm heating,coal,coal furnace,2070,0.0
WV,comm heating,coal,coal furnace,2075,0.0
WV,comm heating,coal,coal furnace,2080,0.0
WV,comm heating,coal,coal furnace,2085,0.0
WV,comm heating,coal,coal furnace,2090,0.0
WV,comm heating,coal,coal furnace,2095,0.0
WV,comm heating,coal,coal furnace,2100,0.0
WY,comm heating,coal,coal furnace,2025,0.0
WY,comm heating,coal,coal furnace,2030,0.0
WY,comm heating,coal,coal furnace,2035,0.0
WY,comm heating,coal,coal furnace,2040,0.0
WY,comm heating,coal,coal furnace,2045,0.0
WY,comm heating,coal,coal furnace,2050,0.0
WY,comm heating,coal,coal furnace,2055,0.0
WY,comm heating,coal,coal furnace,2060,0.0
WY,comm heating,coal,coal furnace,2065,0.0
WY,comm heating,coal,coal furnace,2070,0.0
WY,comm heating,coal,coal furnace,2075,0.0
WY,comm heating,coal,coal furnace,2080,0.0
WY,comm heating,coal,coal furnace,2085,0.0
WY,comm heating,coal,coal furnace,2090,0.0
WY,comm heating,coal,coal furnace,2095,0.0
WY,comm heating,coal,coal furnace,2100,0.0
USA,comm heating,coal,coal furnace,2025,0.0
USA,comm heating,coal,coal furnace,2030,0.0
USA,comm heating,coal,coal furnace,2035,0.0
USA,comm heating,coal,coal furnace,2040,0.0
USA,comm heating,coal,coal furnace,2045,0.0
USA,comm heating,coal,coal furnace,2050,0.0
USA,comm heating,coal,coal furnace,2055,0.0
USA,comm heating,coal,coal furnace,2060,0.0
USA,comm heating,coal,coal furnace,2065,0.0
USA,comm heating,coal,coal furnace,2070,0.0
USA,comm heating,coal,coal furnace,2075,0.0
USA,comm heating,coal,coal furnace,2080,0.0
USA,comm heating,coal,coal furnace,2085,0.0
USA,comm heating,coal,coal furnace,2090,0.0
USA,comm heating,coal,coal furnace,2095,0.0
USA,comm heating,coal,coal furnace,2100,0.0
AK,comm heating,district heat,district heat,2025,0.0
AK,comm heating,district heat,district heat,2030,0.0
AK,comm heating,district heat,district heat,2035,0.0
AK,comm heating,district heat,district heat,2040,0.0
AK,comm heating,district heat,district heat,2045,0.0
AK,comm heating,district heat,district heat,2050,0.0
AK,comm heating,district heat,district heat,2055,0.0
AK,comm heating,district heat,district heat,2060,0.0
AK,comm heating,district heat,district heat,2065,0.0
AK,comm heating,district heat,district heat,2070,0.0
AK,comm heating,district heat,district heat,2075,0.0
AK,comm heating,district heat,district heat,2080,0.0
AK,comm heating,district heat,district heat,2085,0.0
AK,comm heating,district heat,district heat,2090,0.0
AK,comm heating,district heat,district heat,2095,0.0
AK,comm heating,district heat,district heat,2100,0.0
AL,comm heating,district heat,district heat,2025,0.0
AL,comm heating,district heat,district heat,2030,0.0
AL,comm heating,district heat,district heat,2035,0.0
AL,comm heating,district heat,district heat,2040,0.0
AL,comm heating,district heat,district heat,2045,0.0
AL,comm heating,district heat,district heat,2050,0.0
AL,comm heating,district heat,district heat,2055,0.0
AL,comm heating,district heat,district heat,2060,0.0
AL,comm heating,district heat,district heat,2065,0.0
AL,comm heating,district heat,district heat,2070,0.0
AL,comm heating,district heat,district heat,2075,0.0
AL,comm heating,district heat,district heat,2080,0.0
AL,comm heating,district heat,district heat,2085,0.0
AL,comm heating,district heat,district heat,2090,0.0
AL,comm heating,district heat,district heat,2095,0.0
AL,comm heating,district heat,district heat,2100,0.0
AR,comm heating,district heat,district heat,2025,0.0
AR,comm heating,district heat,district heat,2030,0.0
AR,comm heating,district heat,district heat,2035,0.0
AR,comm heating,district heat,district heat,2040,0.0
AR,comm heating,district heat,district heat,2045,0.0
AR,comm heating,district heat,district heat,2050,0.0
AR,comm heating,district heat,district heat,2055,0.0
AR,comm heating,district heat,district heat,2060,0.0
AR,comm heating,district heat,district heat,2065,0.0
AR,comm heating,district heat,district heat,2070,0.0
AR,comm heating,district heat,district heat,2075,0.0
AR,comm heating,district heat,district heat,2080,0.0
AR,comm heating,district heat,district heat,2085,0.0
AR,comm heating,district heat,district heat,2090,0.0
AR,comm heating,district heat,district heat,2095,0.0
AR,comm heating,district heat,district heat,2100,0.0
AZ,comm heating,district heat,district heat,2025,0.0
AZ,comm heating,district heat,district heat,2030,0.0
AZ,comm heating,district heat,district heat,2035,0.0
AZ,comm heating,district heat,district heat,2040,0.0
AZ,comm heating,district heat,district heat,2045,0.0
AZ,comm heating,district heat,district heat,2050,0.0
AZ,comm heating,district heat,district heat,2055,0.0
AZ,comm heating,district heat,district heat,2060,0.0
AZ,comm heating,district heat,district heat,2065,0.0
AZ,comm heating,district heat,district heat,2070,0.0
AZ,comm heating,district heat,district heat,2075,0.0
AZ,comm heating,district heat,district heat,2080,0.0
AZ,comm heating,district heat,district heat,2085,0.0
AZ,comm heating,district heat,district heat,2090,0.0
AZ,comm heating,district heat,district heat,2095,0.0
AZ,comm heating,district heat,district heat,2100,0.0
CA,comm heating,district heat,district heat,2025,0.0
CA,comm heating,district heat,district heat,2030,0.0
CA,comm heating,district heat,district heat,2035,0.0
CA,comm heating,district heat,district heat,2040,0.0
CA,comm heating,district heat,district heat,2045,0.0
CA,comm heating,district heat,district heat,2050,0.0
CA,comm heating,district heat,district heat,2055,0.0
CA,comm heating,district heat,district heat,2060,0.0
CA,comm heating,district heat,district heat,2065,0.0
CA,comm heating,district heat,district heat,2070,0.0
CA,comm heating,district heat,district heat,2075,0.0
CA,comm heating,district heat,district heat,2080,0.0
CA,comm heating,district heat,district heat,2085,0.0
CA,comm heating,district heat,district heat,2090,0.0
CA,comm heating,district heat,district heat,2095,0.0
CA,comm heating,district heat,district heat,2100,0.0
CO,comm heating,district heat,district heat,2025,0.0
CO,comm heating,district heat,district heat,2030,0.0
CO,comm heating,district heat,district heat,2035,0.0
CO,comm heating,district heat,district heat,2040,0.0
CO,comm heating,district heat,district heat,2045,0.0
CO,comm heating,district heat,district heat,2050,0.0
CO,comm heating,district heat,district heat,2055,0.0
CO,comm heating,district heat,district heat,2060,0.0
CO,comm heating,district heat,district heat,2065,0.0
CO,comm heating,district heat,district heat,2070,0.0
CO,comm heating,district heat,district heat,2075,0.0
CO,comm heating,district heat,district heat,2080,0.0
CO,comm heating,district heat,district heat,2085,0.0
CO,comm heating,district heat,district heat,2090,0.0
CO,comm heating,district heat,district heat,2095,0.0
CO,comm heating,district heat,district heat,2100,0.0
CT,comm heating,district heat,district heat,2025,0.0
CT,comm heating,district heat,district heat,2030,0.0
CT,comm heating,district heat,district heat,2035,0.0
CT,comm heating,district heat,district heat,2040,0.0
CT,comm heating,district heat,district heat,2045,0.0
CT,comm heating,district heat,district heat,2050,0.0
CT,comm heating,district heat,district heat,2055,0.0
CT,comm heating,district heat,district heat,2060,0.0
CT,comm heating,district heat,district heat,2065,0.0
CT,comm heating,district heat,district heat,2070,0.0
CT,comm heating,district heat,district heat,2075,0.0
CT,comm heating,district heat,district heat,2080,0.0
CT,comm heating,district heat,district heat,2085,0.0
CT,comm heating,district heat,district heat,2090,0.0
CT,comm heating,district heat,district heat,2095,0.0
CT,comm heating,district heat,district heat,2100,0.0
DC,comm heating,district heat,district heat,2025,0.0
DC,comm heating,district heat,district heat,2030,0.0
DC,comm heating,district heat,district heat,2035,0.0
DC,comm heating,district heat,district heat,2040,0.0
DC,comm heating,district heat,district heat,2045,0.0
DC,comm heating,district heat,district heat,2050,0.0
DC,comm heating,district heat,district heat,2055,0.0
DC,comm heating,district heat,district heat,2060,0.0
DC,comm heating,district heat,district heat,2065,0.0
DC,comm heating,district heat,district heat,2070,0.0
DC,comm heating,district heat,district heat,2075,0.0
DC,comm heating,district heat,district heat,2080,0.0
DC,comm heating,district heat,district heat,2085,0.0
DC,comm heating,district heat,district heat,2090,0.0
DC,comm heating,district heat,district heat,2095,0.0
DC,comm heating,district heat,district heat,2100,0.0
DE,comm heating,district heat,district heat,2025,0.0
DE,comm heating,district heat,district heat,2030,0.0
DE,comm heating,district heat,district heat,2035,0.0
DE,comm heating,district heat,district heat,2040,0.0
DE,comm heating,district heat,district heat,2045,0.0
DE,comm heating,district heat,district heat,2050,0.0
DE,comm heating,district heat,district heat,2055,0.0
DE,comm heating,district heat,district heat,2060,0.0
DE,comm heating,district heat,district heat,2065,0.0
DE,comm heating,district heat,district heat,2070,0.0
DE,comm heating,district heat,district heat,2075,0.0
DE,comm heating,district heat,district heat,2080,0.0
DE,comm heating,district heat,district heat,2085,0.0
DE,comm heating,district heat,district heat,2090,0.0
DE,comm heating,district heat,district heat,2095,0.0
DE,comm heating,district heat,district heat,2100,0.0
FL,comm heating,district heat,district heat,2025,0.0
FL,comm heating,district heat,district heat,2030,0.0
FL,comm heating,district heat,district heat,2035,0.0
FL,comm heating,district heat,district heat,2040,0.0
FL,comm heating,district heat,district heat,2045,0.0
FL,comm heating,district heat,district heat,2050,0.0
FL,comm heating,district heat,district heat,2055,0.0
FL,comm heating,district heat,district heat,2060,0.0
FL,comm heating,district heat,district heat,2065,0.0
FL,comm heating,district heat,district heat,2070,0.0
FL,comm heating,district heat,district heat,2075,0.0
FL,comm heating,district heat,district heat,2080,0.0
FL,comm heating,district heat,district heat,2085,0.0
FL,comm heating,district heat,district heat,2090,0.0
FL,comm heating,district heat,district heat,2095,0.0
FL,comm heating,district heat,district heat,2100,0.0
GA,comm heating,district heat,district heat,2025,0.0
GA,comm heating,district heat,district heat,2030,0.0
GA,comm heating,district heat,district heat,2035,0.0
GA,comm heating,district heat,district heat,2040,0.0
GA,comm heating,district heat,district heat,2045,0.0
GA,comm heating,district heat,district heat,2050,0.0
GA,comm heating,district heat,district heat,2055,0.0
GA,comm heating,district heat,district heat,2060,0.0
GA,comm heating,district heat,district heat,2065,0.0
GA,comm heating,district heat,district heat,2070,0.0
GA,comm heating,district heat,district heat,2075,0.0
GA,comm heating,district heat,district heat,2080,0.0
GA,comm heating,district heat,district heat,2085,0.0
GA,comm heating,district heat,district heat,2090,0.0
GA,comm heating,district heat,district heat,2095,0.0
GA,comm heating,district heat,district heat,2100,0.0
HI,comm heating,district heat,district heat,2025,0.0
HI,comm heating,district heat,district heat,2030,0.0
HI,comm heating,district heat,district heat,2035,0.0
HI,comm heating,district heat,district heat,2040,0.0
HI,comm heating,district heat,district heat,2045,0.0
HI,comm heating,district heat,district heat,2050,0.0
HI,comm heating,district heat,district heat,2055,0.0
HI,comm heating,district heat,district heat,2060,0.0
HI,comm heating,district heat,district heat,2065,0.0
HI,comm heating,district heat,district heat,2070,0.0
HI,comm heating,district heat,district heat,2075,0.0
HI,comm heating,district heat,district heat,2080,0.0
HI,comm heating,district heat,district heat,2085,0.0
HI,comm heating,district heat,district heat,2090,0.0
HI,comm heating,district heat,district heat,2095,0.0
HI,comm heating,district heat,district heat,2100,0.0
IA,comm heating,district heat,district heat,2025,0.0
IA,comm heating,district heat,district heat,2030,0.0
IA,comm heating,district heat,district heat,2035,0.0
IA,comm heating,district heat,district heat,2040,0.0
IA,comm heating,district heat,district heat,2045,0.0
IA,comm heating,district heat,district heat,2050,0.0
IA,comm heating,district heat,district heat,2055,0.0
IA,comm heating,district heat,district heat,2060,0.0
IA,comm heating,district heat,district heat,2065,0.0
IA,comm heating,district heat,district heat,2070,0.0
IA,comm heating,district heat,district heat,2075,0.0
IA,comm heating,district heat,district heat,2080,0.0
IA,comm heating,district heat,district heat,2085,0.0
IA,comm heating,district heat,district heat,2090,0.0
IA,comm heating,district heat,district heat,2095,0.0
IA,comm heating,district heat,district heat,2100,0.0
ID,comm heating,district heat,district heat,2025,0.0
ID,comm heating,district heat,district heat,2030,0.0
ID,comm heating,district heat,district heat,2035,0.0
ID,comm heating,district heat,district heat,2040,0.0
ID,comm heating,district heat,district heat,2045,0.0
ID,comm heating,district heat,district heat,2050,0.0
ID,comm heating,district heat,district heat,2055,0.0
ID,comm heating,district heat,district heat,2060,0.0
ID,comm heating,district heat,district heat,2065,0.0
ID,comm heating,district heat,district heat,2070,0.0
ID,comm heating,district heat,district heat,2075,0.0
ID,comm heating,district heat,district heat,2080,0.0
ID,comm heating,district heat,district heat,2085,0.0
ID,comm heating,district heat,district heat,2090,0.0
ID,comm heating,district heat,district heat,2095,0.0
ID,comm heating,district heat,district heat,2100,0.0
IL,comm heating,district heat,district heat,2025,0.0
IL,comm heating,district heat,district heat,2030,0.0
IL,comm heating,district heat,district heat,2035,0.0
IL,comm heating,district heat,district heat,2040,0.0
IL,comm heating,district heat,district heat,2045,0.0
IL,comm heating,district heat,district heat,2050,0.0
IL,comm heating,district heat,district heat,2055,0.0
IL,comm heating,district heat,district heat,2060,0.0
IL,comm heating,district heat,district heat,2065,0.0
IL,comm heating,district heat,district heat,2070,0.0
IL,comm heating,district heat,district heat,2075,0.0
IL,comm heating,district heat,district heat,2080,0.0
IL,comm heating,district heat,district heat,2085,0.0
IL,comm heating,district heat,district heat,2090,0.0
IL,comm heating,district heat,district heat,2095,0.0
IL,comm heating,district heat,district heat,2100,0.0
IN,comm heating,district heat,district heat,2025,0.0
IN,comm heating,district heat,district heat,2030,0.0
IN,comm heating,district heat,district heat,2035,0.0
IN,comm heating,district heat,district heat,2040,0.0
IN,comm heating,district heat,district heat,2045,0.0
IN,comm heating,district heat,district heat,2050,0.0
IN,comm heating,district heat,district heat,2055,0.0
IN,comm heating,district heat,district heat,2060,0.0
IN,comm heating,district heat,district heat,2065,0.0
IN,comm heating,district heat,district heat,2070,0.0
IN,comm heating,district heat,district heat,2075,0.0
IN,comm heating,district heat,district heat,2080,0.0
IN,comm heating,district heat,district heat,2085,0.0
IN,comm heating,district heat,district heat,2090,0.0
IN,comm heating,district heat,district heat,2095,0.0
IN,comm heating,district heat,district heat,2100,0.0
KS,comm heating,district heat,district heat,2025,0.0
KS,comm heating,district heat,district heat,2030,0.0
KS,comm heating,district heat,district heat,2035,0.0
KS,comm heating,district heat,district heat,2040,0.0
KS,comm heating,district heat,district heat,2045,0.0
KS,comm heating,district heat,district heat,2050,0.0
KS,comm heating,district heat,district heat,2055,0.0
KS,comm heating,district heat,district heat,2060,0.0
KS,comm heating,district heat,district heat,2065,0.0
KS,comm heating,district heat,district heat,2070,0.0
KS,comm heating,district heat,district heat,2075,0.0
KS,comm heating,district heat,district heat,2080,0.0
KS,comm heating,district heat,district heat,2085,0.0
KS,comm heating,district heat,district heat,2090,0.0
KS,comm heating,district heat,district heat,2095,0.0
KS,comm heating,district heat,district heat,2100,0.0
KY,comm heating,district heat,district heat,2025,0.0
KY,comm heating,district heat,district heat,2030,0.0
KY,comm heating,district heat,district heat,2035,0.0
KY,comm heating,district heat,district heat,2040,0.0
KY,comm heating,district heat,district heat,2045,0.0
KY,comm heating,district heat,district heat,2050,0.0
KY,comm heating,district heat,district heat,2055,0.0
KY,comm heating,district heat,district heat,2060,0.0
KY,comm heating,district heat,district heat,2065,0.0
KY,comm heating,district heat,district heat,2070,0.0
KY,comm heating,district heat,district heat,2075,0.0
KY,comm heating,district heat,district heat,2080,0.0
KY,comm heating,district heat,district heat,2085,0.0
KY,comm heating,district heat,district heat,2090,0.0
KY,comm heating,district heat,district heat,2095,0.0
KY,comm heating,district heat,district heat,2100,0.0
LA,comm heating,district heat,district heat,2025,0.0
LA,comm heating,district heat,district heat,2030,0.0
LA,comm heating,district heat,district heat,2035,0.0
LA,comm heating,district heat,district heat,2040,0.0
LA,comm heating,district heat,district heat,2045,0.0
LA,comm heating,district heat,district heat,2050,0.0
LA,comm heating,district heat,district heat,2055,0.0
LA,comm heating,district heat,district heat,2060,0.0
LA,comm heating,district heat,district heat,2065,0.0
LA,comm heating,district heat,district heat,2070,0.0
LA,comm heating,district heat,district heat,2075,0.0
LA,comm heating,district heat,district heat,2080,0.0
LA,comm heating,district heat,district heat,2085,0.0
LA,comm heating,district heat,district heat,2090,0.0
LA,comm heating,district heat,district heat,2095,0.0
LA,comm heating,district heat,district heat,2100,0.0
MA,comm heating,district heat,district heat,2025,0.0
MA,comm heating,district heat,district heat,2030,0.0
MA,comm heating,district heat,district heat,2035,0.0
MA,comm heating,district heat,district heat,2040,0.0
MA,comm heating,district heat,district heat,2045,0.0
MA,comm heating,district heat,district heat,2050,0.0
MA,comm heating,district heat,district heat,2055,0.0
MA,comm heating,district heat,district heat,2060,0.0
MA,comm heating,district heat,district heat,2065,0.0
MA,comm heating,district heat,district heat,2070,0.0
MA,comm heating,district heat,district heat,2075,0.0
MA,comm heating,district heat,district heat,2080,0.0
MA,comm heating,district heat,district heat,2085,0.0
MA,comm heating,district heat,district heat,2090,0.0
MA,comm heating,district heat,district heat,2095,0.0
MA,comm heating,district heat,district heat,2100,0.0
MD,comm heating,district heat,district heat,2025,0.0
MD,comm heating,district heat,district heat,2030,0.0
MD,comm heating,district heat,district heat,2035,0.0
MD,comm heating,district heat,district heat,2040,0.0
MD,comm heating,district heat,district heat,2045,0.0
MD,comm heating,district heat,district heat,2050,0.0
MD,comm heating,district heat,district heat,2055,0.0
MD,comm heating,district heat,district heat,2060,0.0
MD,comm heating,district heat,district heat,2065,0.0
MD,comm heating,district heat,district heat,2070,0.0
MD,comm heating,district heat,district heat,2075,0.0
MD,comm heating,district heat,district heat,2080,0.0
MD,comm heating,district heat,district heat,2085,0.0
MD,comm heating,district heat,district heat,2090,0.0
MD,comm heating,district heat,district heat,2095,0.0
MD,comm heating,district heat,district heat,2100,0.0
ME,comm heating,district heat,district heat,2025,0.0
ME,comm heating,district heat,district heat,2030,0.0
ME,comm heating,district heat,district heat,2035,0.0
ME,comm heating,district heat,district heat,2040,0.0
ME,comm heating,district heat,district heat,2045,0.0
ME,comm heating,district heat,district heat,2050,0.0
ME,comm heating,district heat,district heat,2055,0.0
ME,comm heating,district heat,district heat,2060,0.0
ME,comm heating,district heat,district heat,2065,0.0
ME,comm heating,district heat,district heat,2070,0.0
ME,comm heating,district heat,district heat,2075,0.0
ME,comm heating,district heat,district heat,2080,0.0
ME,comm heating,district heat,district heat,2085,0.0
ME,comm heating,district heat,district heat,2090,0.0
ME,comm heating,district heat,district heat,2095,0.0
ME,comm heating,district heat,district heat,2100,0.0
MI,comm heating,district heat,district heat,2025,0.0
MI,comm heating,district heat,district heat,2030,0.0
